,มหาวิทยาลัย,คณะ,ชื่อหลักสูตร,ชื่อหลักสูตรภาษาอังกฤษ,ประเภทหลักสูตร,วิทยาเขต,ค่าใช้จ่าย,อัตราการสำเร็จการศึกษา,อัตราการได้งานทำ,ค่ามัธยฐานเงินเดือน,รอบ 1 Portfolio,รอบ 2 Quota,รอบ 3 Admission,รอบ 4 Direct Admission,ละติจูด,ลองจิจูด
278,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,วิศวกรรมเกษตร,วศ.บ. วิศวกรรมเกษตรอัจฉริยะ,B.Eng. Agri-Intelligence Engineering,ภาษาไทย ปกติ,ลาดกระบัง,"25,000 ต่อภาคการศึกษา",ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,65,20,10,0,13.7298889,100.7756574
279,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,วิศวกรรมคอมพิวเตอร์,วศ.บ. วิศวกรรมคอมพิวเตอร์,B.Eng. Computer Engineering,ภาษาไทย ปกติ,ลาดกระบัง,"25,000 ต่อภาคการศึกษา",อัตราการจบการศึกษา ร้อยละ 87.78 ของนักศึกษา ปีการศึกษา 2565,ไม่ระบุ,ไม่ระบุ,85,40,20,0,13.7298889,100.7756574
280,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,วิศวกรรมคอมพิวเตอร์,วศ.บ. วิศวกรรมคอมพิวเตอร์ (หลักสูตรนานาชาติ),B.Eng. Computer Engineering (International Program),นานาชาติ,ลาดกระบัง,"90,000 ต่อภาคการศึกษา",ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,85,10,5,10,13.7298889,100.7756574
281,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,วิศวกรรมเคมี,วศ.บ. วิศวกรรมเคมี,B.Eng. Chemical Engineering,ภาษาไทย ปกติ,ลาดกระบัง,"25,000 ต่อภาคการศึกษา",อัตราการจบการศึกษา ร้อยละ 83.01 ของนักศึกษา ปีการศึกษา 2565,ไม่ระบุ,ไม่ระบุ,95,20,10,0,13.7298889,100.7756574
282,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,วิศวกรรมเคมี,วศ.บ. วิศวกรรมเคมี (หลักสูตรนานาชาติ),B.Eng. Chemical Engineering (International Program),นานาชาติ,ลาดกระบัง,"90,000 ต่อภาคการศึกษา",อัตราการจบการศึกษา ร้อยละ 84.61 ของนักศึกษา ปีการศึกษา 2565,ไม่ระบุ,ไม่ระบุ,80,8,0,30,13.7298889,100.7756574
283,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,วิศวกรรมเครื่องกล,วศ.บ. วิศวกรรมเครื่องกล,B.Eng. Mechanical Engineering,ภาษาไทย ปกติ,ลาดกระบัง,"25,000 ต่อภาคการศึกษา",อัตราการจบการศึกษา ร้อยละ 78.57 ของนักศึกษา ปีการศึกษา 2565,ไม่ระบุ,ไม่ระบุ,75,15,5,0,13.7298889,100.7756574
284,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,วิศวกรรมเครื่องกล,วศ.บ. วิศวกรรมขนส่งทางราง,B.Eng. Rail Transportation Engineering,ภาษาไทย ปกติ,ลาดกระบัง,"25,000 ต่อภาคการศึกษา",อัตราการจบการศึกษา ร้อยละ 90.48 ของนักศึกษา ปีการศึกษา 2565,ไม่ระบุ,ไม่ระบุ,70,10,5,0,13.7298889,100.7756574
285,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,วิศวกรรมเครื่องกล,วศ.บ. วิศวกรรมเครื่องกล (หลักสูตรนานาชาติ),B.Eng. Mechanical Engineering (International Program),นานาชาติ,ลาดกระบัง,"90,000 ต่อภาคการศึกษา",อัตราการจบการศึกษา ร้อยละ 90.9 ของนักศึกษา ปีการศึกษา 2565,ไม่ระบุ,ไม่ระบุ,85,10,0,0,13.7298889,100.7756574
286,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,วิศวกรรมชีวการแพทย์,วศ.บ. วิศวกรรมชีวการแพทย์ (หลักสูตรนานาชาติ),B.Eng. Biomedical Engineering (International Program),นานาชาติ,ลาดกระบัง,"90,000 ต่อภาคการศึกษา",อัตราการจบการศึกษา ร้อยละ 73.33 ของนักศึกษา ปีการศึกษา 2565,ไม่ระบุ,ไม่ระบุ,95,10,5,10,13.7298889,100.7756574
287,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,วิศวกรรมซอฟต์แวร์,วศ.บ. วิศวกรรมซอฟต์แวร์ (หลักสูตรนานาชาติ),B.Eng. Software Engineering (International Program),นานาชาติ,ลาดกระบัง,"90,000 ต่อภาคการศึกษา",อัตราการจบการศึกษา ร้อยละ 66.66 ของนักศึกษา ปีการศึกษา 2565,ไม่ระบุ,ไม่ระบุ,105,15,0,15,13.7298889,100.7756574
288,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,วิศวกรรมพลังงาน,วศ.บ. วิศวกรรมพลังงาน (หลักสูตรนานาชาติ),B.Eng. Energy Engineering (International Program),นานาชาติ,ลาดกระบัง,"90,000 ต่อภาคการศึกษา",ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,75,6,0,30,13.7298889,100.7756574
289,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,วิศวกรรมไฟฟ้า,วศ.บ. วิศวกรรมไฟฟ้า,B.Eng. Electrical Engineering,ภาษาไทย ปกติ,ลาดกระบัง,"25,000 ต่อภาคการศึกษา",อัตราการจบการศึกษา ร้อยละ 95.65 ของนักศึกษา ปีการศึกษา 2565,ไม่ระบุ,ไม่ระบุ,135,42,20,0,13.7298889,100.7756574
290,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,วิศวกรรมไฟฟ้า,วศ.บ. วิศวกรรมไฟฟ้า (หลักสูตรนานาชาติ) แขนงไฟฟ้ากำลัง,B.Eng. Electrical Engineering - Electrical Power major (International Program),นานาชาติ,ลาดกระบัง,"90,000 ต่อภาคการศึกษา",ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,75,7,0,15,13.7298889,100.7756574
291,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,วิศวกรรมไฟฟ้า,วศ.บ. วิศวกรรมไฟฟ้า (หลักสูตรนานาชาติ) แขนงแมคคาทรอนิกส์,B.Eng. Electrical Engineering - Mechatronics major (International Program),นานาชาติ,ลาดกระบัง,"90,000 ต่อภาคการศึกษา",ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,75,6,0,0,13.7298889,100.7756574
292,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,วิศวกรรมไฟฟ้าสื่อสาร วิศวกรรมโทรคมนาคม,วศ.บ. วิศวกรรมไฟฟ้าสื่อสารและเครือข่าย,B.Eng. Communications and Network Engineering,ภาษาไทย ปกติ,ลาดกระบัง,"25,000 ต่อภาคการศึกษา",ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,95,20,10,0,13.7298889,100.7756574
293,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,วิศวกรรมเมคคาทรอนิกส์,วศ.บ. วิศวกรรมเมคคาทรอนิกส์และออโตเมชัน,B.Eng. Mechatronics and Automation Engineering,ภาษาไทย ปกติ,ลาดกระบัง,"25,000 ต่อภาคการศึกษา",ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,120,30,15,0,13.7298889,100.7756574
294,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,วิศวกรรมโยธา,วศ.บ. วิศวกรรมโยธา,B.Eng. Civil Engineering,ภาษาไทย ปกติ,ลาดกระบัง,"25,000 ต่อภาคการศึกษา",อัตราการจบการศึกษา ร้อยละ 94.33 ของนักศึกษา ปีการศึกษา 2565,ไม่ระบุ,ไม่ระบุ,105,25,15,0,13.7298889,100.7756574
295,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,วิศวกรรมโยธา,วศ.บ. วิศวกรรมโยธา (หลักสูตรนานาชาติ),B.Eng. Civil Engineering (International Program),นานาชาติ,ลาดกระบัง,"90,000 ต่อภาคการศึกษา",อัตราการจบการศึกษา ร้อยละ 93.33 ของนักศึกษา ปีการศึกษา 2565,ไม่ระบุ,ไม่ระบุ,85,8,5,10,13.7298889,100.7756574
296,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,วิศวกรรมสารสนเทศ,วศ.บ. วิศวกรรมระบบไอโอทีและสารสนเทศ,B.Eng. IoT system and Information Engineering,ภาษาไทย ปกติ,ลาดกระบัง,"25,000 ต่อภาคการศึกษา",ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,75,15,5,3,13.7298889,100.7756574
297,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,วิศวกรรมสารสนเทศ,วศ.บ. วิศวกรรมอวกาศและภูมิสารสนเทศ,B.Eng. Space and Geospatial Engineering,ภาษาไทย ปกติ,ลาดกระบัง,"25,000 ต่อภาคการศึกษา",ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,20,15,5,0,13.7298889,100.7756574
298,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,วิศวกรรมหุ่นยนต์,วศ.บ. วิศวกรรมหุ่นยนต์และปัญญาประดิษฐ์ (หลักสูตรนานาชาติ),B.Eng. Robotics and AI Engineering (International Program),นานาชาติ,ลาดกระบัง,"90,000 ต่อภาคการศึกษา",อัตราการจบการศึกษา ร้อยละ 97.72 ของนักศึกษา ปีการศึกษา 2565,ไม่ระบุ,ไม่ระบุ,105,10,5,10,13.7298889,100.7756574
299,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,วิศวกรรมอาหาร,วศ.บ. วิศวกรรมอาหาร,B.Eng. Food Engineering,ภาษาไทย ปกติ,ลาดกระบัง,"25,000 ต่อภาคการศึกษา",อัตราการจบการศึกษา ร้อยละ 86.88 ของนักศึกษา ปีการศึกษา 2565,ไม่ระบุ,ไม่ระบุ,65,20,10,0,13.7298889,100.7756574
300,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,วิศวกรรมอิเล็กทรอนิกส์,วศ.บ. วิศวกรรมอิเล็กทรอนิกส์,B.Eng. Electronics Engineering,ภาษาไทย ปกติ,ลาดกระบัง,"25,000 ต่อภาคการศึกษา",อัตราการจบการศึกษา ร้อยละ 83.87 ของนักศึกษา ปีการศึกษา 2565,ไม่ระบุ,ไม่ระบุ,105,25,15,0,13.7298889,100.7756574
301,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,วิศวกรรมอุตสาหการ,วศ.บ. วิศวกรรมอุตสาหการ,B.Eng. Industrial Engineering,ภาษาไทย ปกติ,ลาดกระบัง,"25,000 ต่อภาคการศึกษา",อัตราการจบการศึกษา ร้อยละ 92.31 ของนักศึกษา ปีการศึกษา 2565,ไม่ระบุ,ไม่ระบุ,105,40,20,0,13.7298889,100.7756574
302,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,วิศวกรรมอุตสาหการ,วศ.บ. วิศวกรรมอุตสาหการและการจัดการโลจิสติกส์ (หลักสูตรนานาชาติ),B.Eng. Industrial Engineering and logistics Management (International Program),นานาชาติ,ลาดกระบัง,"90,000 ต่อภาคการศึกษา",อัตราการจบการศึกษา ร้อยละ 90.9 ของนักศึกษา ปีการศึกษา 2565,ไม่ระบุ,ไม่ระบุ,85,10,5,25,13.7298889,100.7756574
303,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,วิศวกรรมอุตสาหการ,วศ.บ. การจัดการวิศวกรรมและการเป็นผู้ประกอบการ (หลักสูตรนานาชาติ),B.Eng. Engineering Management and Entrepreneurship (International Program),นานาชาติ,ลาดกระบัง,"90,000 ต่อภาคการศึกษา",ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,80,7,0,35,13.7298889,100.7756574
304,มหาวิทยาลัยราชภัฏชัยภูมิ,วิศวกรรมการผลิต,วศ.บ. สาขาวิชาวิศวกรรมการผลิตและระบบอัตโนมัติ,Bachelor of Engineering Program in Production Engineering,ภาษาไทย ปกติ,วิทยาเขตหลัก,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,20,10,20,26,15.930226,102.0056489
305,มหาวิทยาลัยราชภัฏชัยภูมิ,วิศวกรรมเครื่องกล,วศ.บ. สาขาวิชาวิศวกรรมเครื่องกล,Bachelor of Engineering Program in Mechanical Engineering,ภาษาไทย ปกติ,วิทยาเขตหลัก,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,20,10,20,15,15.930226,102.0056489
306,มหาวิทยาลัยราชภัฏชัยภูมิ,วิศวกรรมโลจิสติกส์,วศ.บ. สาขาวิชาวิศวกรรมอุตสาหการและโลจิสติกส์,Bachelor of Engineering Program in Industrial Engineering and Logistics,ภาษาไทย ปกติ,วิทยาเขตหลัก,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,ไม่ระบุ,20,10,10,10,15.930226,102.0056489
307,มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,โภชนาการ,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาการประกอบและบริการอาหาร,Bachelor of Science Program in Cookery and Food Service,ภาษาไทย ปกติ,วิทยาเขตหลัก,"ค่าธรรมเนียมการศึกษา ภาคเรียนแรกเข้า 17,000 บาท ค่าธรรมเนียมการศึกษาภาคเรียนถัดไป 13,000 ต่อภาคเรียน ประมาณการค่าธรรมเนียมศึกษาตลอดหลักสูตร 108,000 บาท",อัตราการจบการศึกษา ร้อยละ 45.45 ที่สำเร็จการศึกษา ปีการศึกษา 2564 ของนักศึกษาที่รับเข้า ปีการศึกษา 2561,ร้อยละ 77.78 ของผู้สำเร็จการศึกษา ปีการศึกษา 2564,"17,954 บาท",30,30,30,60,13.732296,100.4799052
308,มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,โลจิสติกส์,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเทคโนโลยีโลจิสติกส์,Bachelor of Science Program in Logistics Technology,ภาษาไทย ปกติ,วิทยาเขตหลัก,"ค่าธรรมเนียมการศึกษา ภาคเรียนแรกเข้า 15,000 บาท ค่าธรรมเนียมการศึกษาภาคเรียนถัดไป 11,000 ต่อภาคเรียน ประมาณการค่าธรรมเนียมศึกษาตลอดหลักสูตร 92,000 บาท",อัตราการจบการศึกษา ร้อยละ 23.52 ที่สำเร็จการศึกษา ปีการศึกษา 2565 ของนักศึกษาที่รับเข้า ปีการศึกษา 2562,ร้อยละ 73.91 ของผู้สำเร็จการศึกษา ปีการศึกษา 2564,"15,742 บาท",40,40,40,80,13.732296,100.4799052
309,มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,เทคโนโลยีอุตสาหกรรม,หลักสูตรเทคโนโลยีบัณฑิต สาขาวิชาการจัดการอุตสาหกรรม (ต่อเนื่อง),Bachelor of Technology Program in Industrial Management (Continuing Program),ภาษาไทย ปกติ,วิทยาเขตหลัก,"ค่าธรรมเนียมการศึกษา ภาคเรียนแรกเข้า 15,000 บาท ค่าธรรมเนียมการศึกษาภาคเรียนถัดไป 11,000 ต่อภาคเรียน ประมาณการค่าธรรมเนียมศึกษาตลอดหลักสูตร 92,000 บาท",อัตราการจบการศึกษา ร้อยละ 100.00 ที่สำเร็จการศึกษา ปีการศึกษา 2564 ของนักศึกษาที่รับเข้า ปีการศึกษา 2561,ร้อยละ 81.82 ของผู้สำเร็จการศึกษา ปีการศึกษา 2564,"16,646 บาท",30,30,30,60,13.732296,100.4799052
310,มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,เทคโนโลยีอุตสาหการ การผลิต,หลักสูตรอุตสาหกรรมศาสตรบัณฑิต สาขาวิชาการจัดการวิศวกรรมการผลิตและโลจิสติกส์ (แขนงวิชาการจัดการผลิตและคุณภาพ),Bachelor of Industrial Technology Program in Production and Logistics Engineering Management (Production and Quality Management),ภาษาไทย ปกติ,วิทยาเขตหลัก,"ค่าธรรมเนียมการศึกษา ภาคเรียนแรกเข้า 15,000 บาท ค่าธรรมเนียมการศึกษาภาคเรียนถัดไป 11,900 ต่อภาคเรียน ประมาณการค่าธรรมเนียมศึกษาตลอดหลักสูตร 99,300 บาท",อัตราการจบการศึกษา ร้อยละ 43.90 ที่สำเร็จการศึกษา ปีการศึกษา 2564 ของนักศึกษาที่รับเข้า ปีการศึกษา 2561,ร้อยละ 76.92 ของผู้สำเร็จการศึกษา ปีการศึกษา 2564,"18,857 บาท",20,20,15,40,13.732296,100.4799052
311,มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,เทคโนโลยีอุตสาหการ การผลิต,หลักสูตรอุตสาหกรรมศาสตรบัณฑิต สาขาวิชาการจัดการวิศวกรรมการผลิตและโลจิสติกส์ (แขนงวิชาการจัดการคลังสินค้า),Bachelor of Industrial Technology Program in Production and Logistics Engineering Management (Warehouse Management),ภาษาไทย ปกติ,วิทยาเขตหลัก,"ค่าธรรมเนียมการศึกษา ภาคเรียนแรกเข้า 15,000 บาท ค่าธรรมเนียมการศึกษาภาคเรียนถัดไป 11,900 ต่อภาคเรียน ประมาณการค่าธรรมเนียมศึกษาตลอดหลักสูตร 99,300 บาท",อัตราการจบการศึกษา ร้อยละ 54.17 ที่สำเร็จการศึกษา ปีการศึกษา 2564 ของนักศึกษาที่รับเข้า ปีการศึกษา 2561,ร้อยละ 76.92 ของผู้สำเร็จการศึกษา ปีการศึกษา 2564,"18,857 บาท",20,20,20,40,13.732296,100.4799052
312,มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,เทคโนโลยีอุตสาหการ การผลิต,หลักสูตรอุตสาหกรรมศาสตรบัณฑิต สาขาวิชาการจัดการวิศวกรรมการผลิตและโลจิสติกส์ (แขนงวิชาการจัดการดิจิทัลโลจิสติกส์),Bachelor of Industrial Technology Program in Production and Logistics Engineering Management (Digital Logistics Management),ภาษาไทย ปกติ,วิทยาเขตหลัก,"ค่าธรรมเนียมการศึกษา ภาคเรียนแรกเข้า 15,000 บาท ค่าธรรมเนียมการศึกษาภาคเรียนถัดไป 12,000 ต่อภาคเรียน ประมาณการค่าธรรมเนียมศึกษาตลอดหลักสูตร 100,000 บาท",อัตราการจบการศึกษา ร้อยละ 54.17 ที่สำเร็จการศึกษา ปีการศึกษา 2564 ของนักศึกษาที่รับเข้า ปีการศึกษา 2561,ร้อยละ 76.92 ของผู้สำเร็จการศึกษา ปีการศึกษา 2564,"18,857 บาท",20,20,15,40,13.732296,100.4799052
313,มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,วิศวกรรมพลังงาน,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมพลังงาน,Bachelor of Engineering Program in Energy Engineering,ภาษาไทย ปกติ,วิทยาเขตหลัก,"ค่าธรรมเนียมการศึกษา ภาคเรียนแรกเข้า 17,000 บาท ค่าธรรมเนียมการศึกษาภาคเรียนถัดไป 12,900 ต่อภาคเรียน ประมาณการค่าธรรมเนียมศึกษาตลอดหลักสูตร 107,300 บาท",หลักสูตรใหม่ พ.ศ. 2562 จะมีผู้สำเร็จการศึกษา ตามระยะเวลาการศึกษาตามหลักสูตร ในปีการศึกษา 2565,หลักสูตรใหม่ พ.ศ. 2562 จะมีผู้สำเร็จการศึกษา ตามระยะเวลาการศึกษาตามหลักสูตร ในปีการศึกษา 2565,หลักสูตรใหม่ พ.ศ. 2562 จะมีผู้สำเร็จการศึกษา ตามระยะเวลาการศึกษาตามหลักสูตร ในปีการศึกษา 2565,20,20,20,40,13.732296,100.4799052
314,มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,วิศวกรรมไฟฟ้า,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมไฟฟ้าและระบบควบคุมอัตโนมัติ,Bachelor of Engineering Program in Electrical Engineering and Automation Control Systems,ภาษาไทย ปกติ,วิทยาเขตหลัก,"ค่าธรรมเนียมการศึกษา ภาคเรียนแรกเข้า 17,000 บาท ค่าธรรมเนียมการศึกษาภาคเรียนถัดไป 13,100 ต่อภาคเรียน ประมาณการค่าธรรมเนียมศึกษาตลอดหลักสูตร 108,700 บาท",หลักสูตรใหม่ พ.ศ. 2564 จะมีผู้สำเร็จการศึกษา ตามระยะเวลาการศึกษาตามหลักสูตร ในปีการศึกษา 2567,หลักสูตรใหม่ พ.ศ. 2564 จะมีผู้สำเร็จการศึกษา ตามระยะเวลาการศึกษาตามหลักสูตร ในปีการศึกษา 2567,หลักสูตรใหม่ พ.ศ. 2564 จะมีผู้สำเร็จการศึกษา ตามระยะเวลาการศึกษาตามหลักสูตร ในปีการศึกษา 2567,30,30,30,60,13.732296,100.4799052
315,มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,วิศวกรรมระบบวัดคุม วิศวกรรมอัตโนมัติ,หลักสูตรอุตสาหกรรมศาสตรบัณฑิต สาขาวิชาเทคโนโลยีวิศวกรรมออโตเมชัน,Bachelor of Industrial Technology Program in Automation Engineering Technology,ภาษาไทย ปกติ,วิทยาเขตหลัก,"ค่าธรรมเนียมการศึกษา ภาคเรียนแรกเข้า 15,000 บาท ค่าธรรมเนียมการศึกษาภาคเรียนถัดไป 11,000 ต่อภาคเรียน ประมาณการค่าธรรมเนียมศึกษาตลอดหลักสูตร 92,000 บาท",อัตราการจบการศึกษา ร้อยละ 14.71 ที่สำเร็จการศึกษา ปีการศึกษา 2564 ของนักศึกษาที่รับเข้า ปีการศึกษา 2561,ร้อยละ 89.29 ของผู้สำเร็จการศึกษา ปีการศึกษา 2564,"20,916 บาท",30,30,30,60,13.732296,100.4799052
316,มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,วิศวกรรมอุตสาหการ,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมอุตสาหการและการจัดการโซ่อุปทาน,Bachelor of Engineering Program in Industrial Engineering and Supply Chain Management,ภาษาไทย ปกติ,วิทยาเขตหลัก,"ค่าธรรมเนียมการศึกษา ภาคเรียนแรกเข้า 15,000 บาท ค่าธรรมเนียมการศึกษาภาคเรียนถัดไป 11,000 ต่อภาคเรียน ประมาณการค่าธรรมเนียมศึกษาตลอดหลักสูตร 92,000 บาท",อัตราการจบการศึกษา ร้อยละ 64.10 ที่สำเร็จการศึกษา ปีการศึกษา 2564 ของนักศึกษาที่รับเข้า ปีการศึกษา 2561,ร้อยละ 81.82 ของผู้สำเร็จการศึกษา ปีการศึกษา 2564,"16,646 บาท",25,25,25,35,13.732296,100.4799052
317,มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,การออกแบบ,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาออกแบบและพัฒนาผลิตภัณฑ์,Bachelor of Science Program in Product Design and Development,ภาษาไทย ปกติ,วิทยาเขตหลัก,"ค่าธรรมเนียมการศึกษา ภาคเรียนแรกเข้า 15,000 บาท ค่าธรรมเนียมการศึกษาภาคเรียนถัดไป 11,100 ต่อภาคเรียน ประมาณการค่าธรรมเนียมศึกษาตลอดหลักสูตร 92,700 บาท",อัตราการจบการศึกษา ร้อยละ 25.00 ที่สำเร็จการศึกษา ปีการศึกษา 2564 ของนักศึกษาที่รับเข้า ปีการศึกษา 2561,ร้อยละ 83.33 ของผู้สำเร็จการศึกษา ปีการศึกษา 2564,"15,500 บาท",10,30,30,46,13.732296,100.4799052
